"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0048011"	"neurotrophin TRK receptor signaling path..."	28	0	0.21	"1.00000"
"GO:0048013"	"ephrin receptor signaling pathway"	79	0	0.61	"1.00000"
"GO:0048016"	"inositol phosphate-mediated signaling"	42	0	0.32	"1.00000"
"GO:0048025"	"negative regulation of mRNA splicing, vi..."	21	0	0.16	"1.00000"
"GO:0048066"	"developmental pigmentation"	34	0	0.26	"1.00000"
"GO:0048070"	"regulation of developmental pigmentation"	12	0	0.09	"1.00000"
"GO:0048096"	"chromatin-mediated maintenance of transc..."	13	0	0.1	"1.00000"
"GO:0048102"	"autophagic cell death"	10	0	0.08	"1.00000"
"GO:0048143"	"astrocyte activation"	15	0	0.12	"1.00000"
"GO:0048147"	"negative regulation of fibroblast prolif..."	25	0	0.19	"1.00000"
"GO:0048169"	"regulation of long-term neuronal synapti..."	22	0	0.17	"1.00000"
"GO:0048194"	"Golgi vesicle budding"	76	0	0.58	"1.00000"
"GO:0048199"	"vesicle targeting, to, from or within Go..."	69	0	0.53	"1.00000"
"GO:0048207"	"vesicle targeting, rough ER to cis-Golgi"	61	0	0.47	"1.00000"
"GO:0048208"	"COPII vesicle coating"	61	0	0.47	"1.00000"
"GO:0048232"	"male gamete generation"	303	0	2.32	"1.00000"
"GO:0048246"	"macrophage chemotaxis"	25	0	0.19	"1.00000"
"GO:0048247"	"lymphocyte chemotaxis"	22	0	0.17	"1.00000"
"GO:0048255"	"mRNA stabilization"	33	0	0.25	"1.00000"
"GO:0048259"	"regulation of receptor-mediated endocyto..."	74	0	0.57	"1.00000"
"GO:0048260"	"positive regulation of receptor-mediated..."	37	0	0.28	"1.00000"
"GO:0048261"	"negative regulation of receptor-mediated..."	19	0	0.15	"1.00000"
"GO:0048265"	"response to pain"	14	0	0.11	"1.00000"
"GO:0048268"	"clathrin coat assembly"	15	0	0.12	"1.00000"
"GO:0048286"	"lung alveolus development"	28	0	0.21	"1.00000"
"GO:0048308"	"organelle inheritance"	14	0	0.11	"1.00000"
"GO:0048311"	"mitochondrion distribution"	14	0	0.11	"1.00000"
"GO:0048313"	"Golgi inheritance"	14	0	0.11	"1.00000"
"GO:0048332"	"mesoderm morphogenesis"	44	0	0.34	"1.00000"
"GO:0048333"	"mesodermal cell differentiation"	16	0	0.12	"1.00000"
"GO:0048339"	"paraxial mesoderm development"	13	0	0.1	"1.00000"
"GO:0048477"	"oogenesis"	55	0	0.42	"1.00000"
"GO:0048489"	"synaptic vesicle transport"	40	0	0.31	"1.00000"
"GO:0048490"	"anterograde synaptic vesicle transport"	18	0	0.14	"1.00000"
"GO:0048505"	"regulation of timing of cell differentia..."	11	0	0.08	"1.00000"
"GO:0048512"	"circadian behavior"	34	0	0.26	"1.00000"
"GO:0048515"	"spermatid differentiation"	82	0	0.63	"1.00000"
"GO:0048520"	"positive regulation of behavior"	14	0	0.11	"1.00000"
"GO:0048525"	"negative regulation of viral process"	73	0	0.56	"1.00000"
"GO:0048536"	"spleen development"	22	0	0.17	"1.00000"
"GO:0048538"	"thymus development"	33	0	0.25	"1.00000"
"GO:0048546"	"digestive tract morphogenesis"	27	0	0.21	"1.00000"
"GO:0048548"	"regulation of pinocytosis"	13	0	0.1	"1.00000"
"GO:0048596"	"embryonic camera-type eye morphogenesis"	21	0	0.16	"1.00000"
"GO:0048599"	"oocyte development"	31	0	0.24	"1.00000"
"GO:0048636"	"positive regulation of muscle organ deve..."	44	0	0.34	"1.00000"
"GO:0048641"	"regulation of skeletal muscle tissue dev..."	31	0	0.24	"1.00000"
"GO:0048643"	"positive regulation of skeletal muscle t..."	12	0	0.09	"1.00000"
"GO:0048663"	"neuron fate commitment"	30	0	0.23	"1.00000"
"GO:0048665"	"neuron fate specification"	11	0	0.08	"1.00000"
"GO:0048668"	"collateral sprouting"	22	0	0.17	"1.00000"
"GO:0048670"	"regulation of collateral sprouting"	15	0	0.12	"1.00000"
"GO:0048678"	"response to axon injury"	61	0	0.47	"1.00000"
"GO:0048679"	"regulation of axon regeneration"	25	0	0.19	"1.00000"
"GO:0048681"	"negative regulation of axon regeneration"	13	0	0.1	"1.00000"
"GO:0048701"	"embryonic cranial skeleton morphogenesis"	34	0	0.26	"1.00000"
"GO:0048709"	"oligodendrocyte differentiation"	87	0	0.67	"1.00000"
"GO:0048713"	"regulation of oligodendrocyte differenti..."	34	0	0.26	"1.00000"
"GO:0048714"	"positive regulation of oligodendrocyte d..."	19	0	0.15	"1.00000"
"GO:0048715"	"negative regulation of oligodendrocyte d..."	12	0	0.09	"1.00000"
"GO:0048730"	"epidermis morphogenesis"	20	0	0.15	"1.00000"
"GO:0048741"	"skeletal muscle fiber development"	14	0	0.11	"1.00000"
"GO:0048745"	"smooth muscle tissue development"	15	0	0.12	"1.00000"
"GO:0048753"	"pigment granule organization"	24	0	0.18	"1.00000"
"GO:0048757"	"pigment granule maturation"	10	0	0.08	"1.00000"
"GO:0048806"	"genitalia development"	24	0	0.18	"1.00000"
"GO:0048814"	"regulation of dendrite morphogenesis"	84	0	0.64	"1.00000"
"GO:0048820"	"hair follicle maturation"	11	0	0.08	"1.00000"
"GO:0048821"	"erythrocyte development"	23	0	0.18	"1.00000"
"GO:0048854"	"brain morphogenesis"	25	0	0.19	"1.00000"
"GO:0048857"	"neural nucleus development"	47	0	0.36	"1.00000"
"GO:0048873"	"homeostasis of number of cells within a ..."	20	0	0.15	"1.00000"
"GO:0050000"	"chromosome localization"	68	0	0.52	"1.00000"
"GO:0050427"	"3'-phosphoadenosine 5'-phosphosulfate me..."	15	0	0.12	"1.00000"
"GO:0050434"	"positive regulation of viral transcripti..."	40	0	0.31	"1.00000"
"GO:0050482"	"arachidonic acid secretion"	11	0	0.08	"1.00000"
"GO:0050663"	"cytokine secretion"	26	0	0.2	"1.00000"
"GO:0050672"	"negative regulation of lymphocyte prolif..."	34	0	0.26	"1.00000"
"GO:0050686"	"negative regulation of mRNA processing"	30	0	0.23	"1.00000"
"GO:0050687"	"negative regulation of defense response ..."	16	0	0.12	"1.00000"
"GO:0050688"	"regulation of defense response to virus"	47	0	0.36	"1.00000"
"GO:0050690"	"regulation of defense response to virus ..."	21	0	0.16	"1.00000"
"GO:0050691"	"regulation of defense response to virus ..."	21	0	0.16	"1.00000"
"GO:0050707"	"regulation of cytokine secretion"	20	0	0.15	"1.00000"
"GO:0050715"	"positive regulation of cytokine secretio..."	12	0	0.09	"1.00000"
"GO:0050732"	"negative regulation of peptidyl-tyrosine..."	39	0	0.3	"1.00000"
"GO:0050746"	"regulation of lipoprotein metabolic proc..."	11	0	0.08	"1.00000"
"GO:0050765"	"negative regulation of phagocytosis"	10	0	0.08	"1.00000"
"GO:0050766"	"positive regulation of phagocytosis"	33	0	0.25	"1.00000"
"GO:0050774"	"negative regulation of dendrite morphoge..."	13	0	0.1	"1.00000"
"GO:0050775"	"positive regulation of dendrite morphoge..."	36	0	0.28	"1.00000"
"GO:0050777"	"negative regulation of immune response"	77	0	0.59	"1.00000"
"GO:0050779"	"RNA destabilization"	31	0	0.24	"1.00000"
"GO:0050798"	"activated T cell proliferation"	26	0	0.2	"1.00000"
"GO:0050802"	"circadian sleep/wake cycle, sleep"	13	0	0.1	"1.00000"
"GO:0050820"	"positive regulation of coagulation"	18	0	0.14	"1.00000"
"GO:0050829"	"defense response to Gram-negative bacter..."	17	0	0.13	"1.00000"
"GO:0050830"	"defense response to Gram-positive bacter..."	21	0	0.16	"1.00000"
"GO:0050848"	"regulation of calcium-mediated signaling"	58	0	0.44	"1.00000"
"GO:0050849"	"negative regulation of calcium-mediated ..."	21	0	0.16	"1.00000"
"GO:0050850"	"positive regulation of calcium-mediated ..."	24	0	0.18	"1.00000"
"GO:0050852"	"T cell receptor signaling pathway"	140	0	1.07	"1.00000"
"GO:0050856"	"regulation of T cell receptor signaling ..."	27	0	0.21	"1.00000"
"GO:0050858"	"negative regulation of antigen receptor-..."	19	0	0.15	"1.00000"
"GO:0050860"	"negative regulation of T cell receptor s..."	16	0	0.12	"1.00000"
"GO:0050869"	"negative regulation of B cell activation"	17	0	0.13	"1.00000"
"GO:0050872"	"white fat cell differentiation"	10	0	0.08	"1.00000"
"GO:0050884"	"neuromuscular process controlling postur..."	10	0	0.08	"1.00000"
"GO:0050885"	"neuromuscular process controlling balanc..."	34	0	0.26	"1.00000"
"GO:0050886"	"endocrine process"	34	0	0.26	"1.00000"
"GO:0050891"	"multicellular organismal water homeostas..."	42	0	0.32	"1.00000"
"GO:0050892"	"intestinal absorption"	17	0	0.13	"1.00000"
"GO:0050901"	"leukocyte tethering or rolling"	14	0	0.11	"1.00000"
"GO:0050905"	"neuromuscular process"	71	0	0.54	"1.00000"
"GO:0050909"	"sensory perception of taste"	14	0	0.11	"1.00000"
"GO:0050919"	"negative chemotaxis"	34	0	0.26	"1.00000"
"GO:0050926"	"regulation of positive chemotaxis"	13	0	0.1	"1.00000"
"GO:0050927"	"positive regulation of positive chemotax..."	13	0	0.1	"1.00000"
"GO:0050931"	"pigment cell differentiation"	28	0	0.21	"1.00000"
"GO:0050961"	"detection of temperature stimulus involv..."	12	0	0.09	"1.00000"
"GO:0050965"	"detection of temperature stimulus involv..."	11	0	0.08	"1.00000"
"GO:0050974"	"detection of mechanical stimulus involve..."	15	0	0.12	"1.00000"
"GO:0050982"	"detection of mechanical stimulus"	22	0	0.17	"1.00000"
"GO:0050995"	"negative regulation of lipid catabolic p..."	12	0	0.09	"1.00000"
"GO:0051013"	"microtubule severing"	11	0	0.08	"1.00000"
"GO:0051031"	"tRNA transport"	34	0	0.26	"1.00000"
"GO:0051053"	"negative regulation of DNA metabolic pro..."	90	0	0.69	"1.00000"
"GO:0051057"	"positive regulation of small GTPase medi..."	49	0	0.38	"1.00000"
"GO:0051058"	"negative regulation of small GTPase medi..."	50	0	0.38	"1.00000"
"GO:0051081"	"nuclear envelope disassembly"	15	0	0.12	"1.00000"
"GO:0051095"	"regulation of helicase activity"	12	0	0.09	"1.00000"
"GO:0051100"	"negative regulation of binding"	129	0	0.99	"1.00000"
"GO:0051101"	"regulation of DNA binding"	94	0	0.72	"1.00000"
"GO:0051123"	"RNA polymerase II preinitiation complex ..."	21	0	0.16	"1.00000"
"GO:0051125"	"regulation of actin nucleation"	26	0	0.2	"1.00000"
"GO:0051127"	"positive regulation of actin nucleation"	15	0	0.12	"1.00000"
"GO:0051131"	"chaperone-mediated protein complex assem..."	20	0	0.15	"1.00000"
"GO:0051149"	"positive regulation of muscle cell diffe..."	60	0	0.46	"1.00000"
"GO:0051150"	"regulation of smooth muscle cell differe..."	22	0	0.17	"1.00000"
"GO:0051151"	"negative regulation of smooth muscle cel..."	11	0	0.08	"1.00000"
"GO:0051155"	"positive regulation of striated muscle c..."	32	0	0.25	"1.00000"
"GO:0051156"	"glucose 6-phosphate metabolic process"	20	0	0.15	"1.00000"
"GO:0051180"	"vitamin transport"	24	0	0.18	"1.00000"
"GO:0051204"	"protein insertion into mitochondrial mem..."	40	0	0.31	"1.00000"
"GO:0051205"	"protein insertion into membrane"	52	0	0.4	"1.00000"
"GO:0051208"	"sequestering of calcium ion"	75	0	0.58	"1.00000"
"GO:0051209"	"release of sequestered calcium ion into ..."	70	0	0.54	"1.00000"
"GO:0051220"	"cytoplasmic sequestering of protein"	22	0	0.17	"1.00000"
"GO:0051225"	"spindle assembly"	105	0	0.81	"1.00000"
"GO:0051255"	"spindle midzone assembly"	11	0	0.08	"1.00000"
"GO:0051279"	"regulation of release of sequestered cal..."	51	0	0.39	"1.00000"
"GO:0051280"	"negative regulation of release of seques..."	10	0	0.08	"1.00000"
"GO:0051281"	"positive regulation of release of seques..."	25	0	0.19	"1.00000"
"GO:0051282"	"regulation of sequestering of calcium io..."	72	0	0.55	"1.00000"
"GO:0051283"	"negative regulation of sequestering of c..."	71	0	0.54	"1.00000"
"GO:0051284"	"positive regulation of sequestering of c..."	10	0	0.08	"1.00000"
"GO:0051290"	"protein heterotetramerization"	13	0	0.1	"1.00000"
"GO:0051291"	"protein heterooligomerization"	18	0	0.14	"1.00000"
"GO:0051293"	"establishment of spindle localization"	41	0	0.31	"1.00000"
"GO:0051294"	"establishment of spindle orientation"	32	0	0.25	"1.00000"
"GO:0051298"	"centrosome duplication"	62	0	0.48	"1.00000"
"GO:0051299"	"centrosome separation"	14	0	0.11	"1.00000"
"GO:0051301"	"cell division"	496	0	3.81	"1.00000"
"GO:0051302"	"regulation of cell division"	119	0	0.91	"1.00000"
"GO:0051303"	"establishment of chromosome localization"	68	0	0.52	"1.00000"
"GO:0051304"	"chromosome separation"	82	0	0.63	"1.00000"
"GO:0051306"	"mitotic sister chromatid separation"	61	0	0.47	"1.00000"
"GO:0051307"	"meiotic chromosome separation"	16	0	0.12	"1.00000"
"GO:0051310"	"metaphase plate congression"	57	0	0.44	"1.00000"
"GO:0051315"	"attachment of mitotic spindle microtubul..."	15	0	0.12	"1.00000"
"GO:0051321"	"meiotic cell cycle"	164	0	1.26	"1.00000"
"GO:0051339"	"regulation of lyase activity"	25	0	0.19	"1.00000"
"GO:0051349"	"positive regulation of lyase activity"	12	0	0.09	"1.00000"
"GO:0051350"	"negative regulation of lyase activity"	12	0	0.09	"1.00000"
"GO:0051354"	"negative regulation of oxidoreductase ac..."	16	0	0.12	"1.00000"
"GO:0051382"	"kinetochore assembly"	15	0	0.12	"1.00000"
"GO:0051383"	"kinetochore organization"	20	0	0.15	"1.00000"
"GO:0051386"	"regulation of neurotrophin TRK receptor ..."	11	0	0.08	"1.00000"
"GO:0051409"	"response to nitrosative stress"	10	0	0.08	"1.00000"
"GO:0051412"	"response to corticosterone"	13	0	0.1	"1.00000"
"GO:0051418"	"microtubule nucleation by microtubule or..."	10	0	0.08	"1.00000"
"GO:0051438"	"regulation of ubiquitin-protein transfer..."	50	0	0.38	"1.00000"
"GO:0051443"	"positive regulation of ubiquitin-protein..."	31	0	0.24	"1.00000"
"GO:0051444"	"negative regulation of ubiquitin-protein..."	16	0	0.12	"1.00000"
"GO:0051445"	"regulation of meiotic cell cycle"	33	0	0.25	"1.00000"
"GO:0051446"	"positive regulation of meiotic cell cycl..."	15	0	0.12	"1.00000"
"GO:0051451"	"myoblast migration"	11	0	0.08	"1.00000"
"GO:0051457"	"maintenance of protein location in nucle..."	22	0	0.17	"1.00000"
"GO:0051481"	"negative regulation of cytosolic calcium..."	10	0	0.08	"1.00000"
"GO:0051482"	"positive regulation of cytosolic calcium..."	11	0	0.08	"1.00000"
"GO:0051497"	"negative regulation of stress fiber asse..."	22	0	0.17	"1.00000"
"GO:0051503"	"adenine nucleotide transport"	27	0	0.21	"1.00000"
"GO:0051546"	"keratinocyte migration"	15	0	0.12	"1.00000"
"GO:0051547"	"regulation of keratinocyte migration"	12	0	0.09	"1.00000"
"GO:0051549"	"positive regulation of keratinocyte migr..."	10	0	0.08	"1.00000"
"GO:0051560"	"mitochondrial calcium ion homeostasis"	22	0	0.17	"1.00000"
"GO:0051561"	"positive regulation of mitochondrial cal..."	10	0	0.08	"1.00000"
"GO:0051567"	"histone H3-K9 methylation"	32	0	0.25	"1.00000"
"GO:0051568"	"histone H3-K4 methylation"	45	0	0.35	"1.00000"
"GO:0051569"	"regulation of histone H3-K4 methylation"	23	0	0.18	"1.00000"
"GO:0051570"	"regulation of histone H3-K9 methylation"	19	0	0.15	"1.00000"
"GO:0051571"	"positive regulation of histone H3-K4 met..."	16	0	0.12	"1.00000"
"GO:0051573"	"negative regulation of histone H3-K9 met..."	10	0	0.08	"1.00000"
"GO:0051580"	"regulation of neurotransmitter uptake"	12	0	0.09	"1.00000"
"GO:0051589"	"negative regulation of neurotransmitter ..."	11	0	0.08	"1.00000"
"GO:0051591"	"response to cAMP"	62	0	0.48	"1.00000"
"GO:0051642"	"centrosome localization"	28	0	0.21	"1.00000"
"GO:0051645"	"Golgi localization"	13	0	0.1	"1.00000"
"GO:0051646"	"mitochondrion localization"	41	0	0.31	"1.00000"
"GO:0051647"	"nucleus localization"	25	0	0.19	"1.00000"
"GO:0051650"	"establishment of vesicle localization"	184	0	1.41	"1.00000"
"GO:0051653"	"spindle localization"	45	0	0.35	"1.00000"
"GO:0051654"	"establishment of mitochondrion localizat..."	24	0	0.18	"1.00000"
"GO:0051703"	"intraspecies interaction between organis..."	35	0	0.27	"1.00000"
"GO:0051764"	"actin crosslink formation"	10	0	0.08	"1.00000"
"GO:0051767"	"nitric-oxide synthase biosynthetic proce..."	11	0	0.08	"1.00000"
"GO:0051769"	"regulation of nitric-oxide synthase bios..."	11	0	0.08	"1.00000"
"GO:0051775"	"response to redox state"	10	0	0.08	"1.00000"
"GO:0051781"	"positive regulation of cell division"	53	0	0.41	"1.00000"
"GO:0051782"	"negative regulation of cell division"	14	0	0.11	"1.00000"
"GO:0051783"	"regulation of nuclear division"	150	0	1.15	"1.00000"
"GO:0051784"	"negative regulation of nuclear division"	50	0	0.38	"1.00000"
"GO:0051785"	"positive regulation of nuclear division"	48	0	0.37	"1.00000"
"GO:0051788"	"response to misfolded protein"	24	0	0.18	"1.00000"
"GO:0051791"	"medium-chain fatty acid metabolic proces..."	10	0	0.08	"1.00000"
"GO:0051797"	"regulation of hair follicle development"	13	0	0.1	"1.00000"
"GO:0051865"	"protein autoubiquitination"	63	0	0.48	"1.00000"
"GO:0051875"	"pigment granule localization"	20	0	0.15	"1.00000"
"GO:0051881"	"regulation of mitochondrial membrane pot..."	57	0	0.44	"1.00000"
"GO:0051882"	"mitochondrial depolarization"	15	0	0.12	"1.00000"
"GO:0051895"	"negative regulation of focal adhesion as..."	15	0	0.12	"1.00000"
"GO:0051898"	"negative regulation of protein kinase B ..."	35	0	0.27	"1.00000"
"GO:0051900"	"regulation of mitochondrial depolarizati..."	14	0	0.11	"1.00000"
"GO:0051904"	"pigment granule transport"	17	0	0.13	"1.00000"
"GO:0051905"	"establishment of pigment granule localiz..."	18	0	0.14	"1.00000"
"GO:0051923"	"sulfation"	11	0	0.08	"1.00000"
"GO:0051928"	"positive regulation of calcium ion trans..."	71	0	0.54	"1.00000"
"GO:0051930"	"regulation of sensory perception of pain"	18	0	0.14	"1.00000"
"GO:0051931"	"regulation of sensory perception"	19	0	0.15	"1.00000"
"GO:0051932"	"synaptic transmission, GABAergic"	31	0	0.24	"1.00000"
"GO:0051938"	"L-glutamate import"	11	0	0.08	"1.00000"
"GO:0051953"	"negative regulation of amine transport"	14	0	0.11	"1.00000"
"GO:0051954"	"positive regulation of amine transport"	24	0	0.18	"1.00000"
"GO:0051955"	"regulation of amino acid transport"	23	0	0.18	"1.00000"
"GO:0051957"	"positive regulation of amino acid transp..."	13	0	0.1	"1.00000"
"GO:0051966"	"regulation of synaptic transmission, glu..."	47	0	0.36	"1.00000"
"GO:0051968"	"positive regulation of synaptic transmis..."	20	0	0.15	"1.00000"
"GO:0051972"	"regulation of telomerase activity"	45	0	0.35	"1.00000"
"GO:0051973"	"positive regulation of telomerase activi..."	33	0	0.25	"1.00000"
"GO:0051974"	"negative regulation of telomerase activi..."	11	0	0.08	"1.00000"
"GO:0051983"	"regulation of chromosome segregation"	94	0	0.72	"1.00000"
"GO:0051984"	"positive regulation of chromosome segreg..."	30	0	0.23	"1.00000"
"GO:0051985"	"negative regulation of chromosome segreg..."	41	0	0.31	"1.00000"
"GO:0051988"	"regulation of attachment of spindle micr..."	13	0	0.1	"1.00000"
"GO:0052652"	"cyclic purine nucleotide metabolic proce..."	11	0	0.08	"1.00000"
"GO:0055003"	"cardiac myofibril assembly"	13	0	0.1	"1.00000"
"GO:0055006"	"cardiac cell development"	56	0	0.43	"1.00000"
"GO:0055010"	"ventricular cardiac muscle tissue morpho..."	26	0	0.2	"1.00000"
"GO:0055013"	"cardiac muscle cell development"	52	0	0.4	"1.00000"
"GO:0055017"	"cardiac muscle tissue growth"	63	0	0.48	"1.00000"
"GO:0055021"	"regulation of cardiac muscle tissue grow..."	47	0	0.36	"1.00000"
"GO:0055022"	"negative regulation of cardiac muscle ti..."	22	0	0.17	"1.00000"
"GO:0055023"	"positive regulation of cardiac muscle ti..."	25	0	0.19	"1.00000"
"GO:0055025"	"positive regulation of cardiac muscle ti..."	33	0	0.25	"1.00000"
"GO:0055057"	"neuroblast division"	13	0	0.1	"1.00000"
"GO:0055064"	"chloride ion homeostasis"	10	0	0.08	"1.00000"
"GO:0055069"	"zinc ion homeostasis"	19	0	0.15	"1.00000"
"GO:0055070"	"copper ion homeostasis"	16	0	0.12	"1.00000"
"GO:0055072"	"iron ion homeostasis"	58	0	0.44	"1.00000"
"GO:0055076"	"transition metal ion homeostasis"	89	0	0.68	"1.00000"
"GO:0055078"	"sodium ion homeostasis"	21	0	0.16	"1.00000"
"GO:0055083"	"monovalent inorganic anion homeostasis"	16	0	0.12	"1.00000"
"GO:0055093"	"response to hyperoxia"	16	0	0.12	"1.00000"
"GO:0060026"	"convergent extension"	12	0	0.09	"1.00000"
"GO:0060037"	"pharyngeal system development"	13	0	0.1	"1.00000"
"GO:0060038"	"cardiac muscle cell proliferation"	39	0	0.3	"1.00000"
"GO:0060042"	"retina morphogenesis in camera-type eye"	38	0	0.29	"1.00000"
"GO:0060043"	"regulation of cardiac muscle cell prolif..."	32	0	0.25	"1.00000"
"GO:0060044"	"negative regulation of cardiac muscle ce..."	14	0	0.11	"1.00000"
"GO:0060045"	"positive regulation of cardiac muscle ce..."	18	0	0.14	"1.00000"
"GO:0060049"	"regulation of protein glycosylation"	12	0	0.09	"1.00000"
"GO:0060071"	"Wnt signaling pathway, planar cell polar..."	98	0	0.75	"1.00000"
"GO:0060074"	"synapse maturation"	18	0	0.14	"1.00000"
"GO:0060078"	"regulation of postsynaptic membrane pote..."	93	0	0.71	"1.00000"
"GO:0060079"	"excitatory postsynaptic potential"	73	0	0.56	"1.00000"
"GO:0060080"	"inhibitory postsynaptic potential"	12	0	0.09	"1.00000"
